a.id,a.pageRankScore,a.communityId
8551,0.8860802582676011,2851
9981,13.141201378649775,8802
8656,4.052192358509398,6321
9600,1.1564018017193256,1137
8753,0.4697758639558922,2491
7148,0.5444708558433339,5925
3581,0.33432550081054513,7569
8593,0.5688812525376657,1137
2201,0.2841892553430937,2851
5236,0.6266599084610718,5925
4940,0.6861167567157912,5925
9977,7.961628392202392,4569
4128,0.3443954978612226,9764
9813,1.612260974739139,8802
5779,0.40627269469976257,1137
4746,0.38456942165541325,5925
9838,1.8732705822312918,7569
8660,0.5572195528520884,4759
8440,0.7469996722940778,7569
8243,1.3062369097468138,5925
9877,3.154043507977403,5925
9335,1.8070655344132975,8355
9534,1.5179732114361781,2851
3493,0.3856600863927292,9876
4181,0.20190473913386048,2816
9627,0.9040566636316147,9764
8616,1.2218860397999025,7569
9626,0.9186199461595712,4889
6913,1.089267910265463,4889
7627,0.7035090449468336,4569
3668,1.3590777691835143,5999
2418,0.33632667898558666,7569
2417,0.30782215334451013,2816
8399,3.9276275197911716,2491
4361,1.52873310488941,4889
8420,3.3070111241374054,5925
7032,1.403139311761277,2182
5263,6.453667607308079,1633
9574,1.879391798421858,2816
9700,2.700006122823366,2491
9712,1.756249240020134,7569
5222,0.3120878755165663,4889
7258,0.5818741321270163,6321
6093,0.40756760376074386,1633
9372,1.270985208254459,7569
3302,0.3675350829671168,4889
2387,0.4110112853582635,4889
9823,1.7604375645049082,7569
8614,0.6952092192363971,8655
4700,0.5734041415595265,1633
1903,0.34690696001603716,4889
7839,0.5481480640124485,8802
7442,2.3548876104385483,7569
8204,1.0780358806675043,2816
4508,0.6235275507135617,7569
9463,8.267706023967571,2491
9488,4.0639795515405055,2182
4480,18.556604974750467,4759
1657,1.8076737165961776,5925
2830,5.2912337362118045,1633
5053,1.1547058529899725,7569
2204,0.7093694335092263,8655
3860,0.6323054951649559,4889
9974,5.208986613076971,7569
7613,0.3962155926767192,7569
6208,0.3262131852867536,9764
1736,0.6248291490982657,8802
98,0.22131120761242942,5925
1995,0.3530733847680016,7569
9854,3.815137457127005,7569
7324,0.5279666498782413,4759
8993,3.220637025951442,7569
7688,2.0242116316287566,2816
6718,1.2935735933781218,5925
4618,0.7798695516601124,1633
6685,1.1804100079496984,2816
3357,0.4598391871538067,4569
3422,0.4503829925137091,9876
3795,0.36598707246897505,4081
822,0.28195467643905375,9764
713,0.3506688816034465,2816
9757,1.6038438108545037,7569
7416,0.6712324834926406,9876
9891,2.4691836311232027,4759
9396,1.1993730624834513,8655
4112,0.8310600376112409,7569
6088,0.9418882427415575,8802
9741,4.36841879199673,8802
909,1.0090830891612692,5925
7840,1.2713179329756479,2851
9502,3.293152268033194,490
6233,1.6381089551405348,2491
8136,0.9887628773051018,8802
7841,1.1198924671743191,7569
9587,6.447941483162033,8802
7829,0.9646404682298427,7569
9443,6.45864764154753,7569
5838,0.9205238869367983,7569
7087,4.368746913056331,7569
9984,22.141563234728455,7569
7743,0.4964981580470509,7569
8866,0.7446953430183043,1137
2161,0.25870798346684076,8355
9641,20.093455405088648,9764
2081,2.0336247664573714,1137
7231,1.3676407141789144,2816
3936,0.980905248873984,490
4837,1.7561970258096007,9956
880,1.8571638228052791,8655
7013,0.961468416439104,4759
8596,21.140433730473507,9764
9575,2.4646151591298517,7569
9254,1.234474150460976,5925
7540,1.4387965685655104,4889
4100,0.4551227247763294,8802
1332,0.3277435339884856,5925
9016,0.7801060019236258,1633
9501,6.029793411769448,9876
6699,0.48711245848201706,1137
9818,1.5845606804276975,9876
9892,9.348539210170893,8355
6089,0.8176698454056164,6321
5322,0.5162753235691795,9764
9347,0.9980418501775041,7569
7951,0.6972678302894146,7569
9803,2.0631160070645955,9764
7559,0.5686583921365085,4889
6440,1.4034764294639697,7569
3814,0.8774458234130771,9956
2347,0.6946649363159597,5925
5057,0.6889880967310403,4081
4574,0.3664528219081065,1137
8040,0.6166101552550944,1137
9650,2.4674648652489073,9956
3427,0.2457062043289866,7569
4132,0.382244043128731,9876
9017,0.7488195545400477,4889
6778,0.5309545538894159,9876
8806,0.3869727212285568,5925
7957,0.3923244717334038,2816
9629,1.0583915049842563,4569
9696,3.9777575392886124,7569
9684,1.7029375090521697,2491
4561,0.3412465615052628,490
3039,0.7402469122924279,7569
4035,1.4501537032451493,4889
9830,1.969963152754232,7569
8626,0.6978233291221597,2182
5006,0.4388586552830145,9956
7061,0.38956835495780984,2491
6639,0.4359931031045735,490
6142,1.3736709991216445,5999
5697,0.6056997117864824,5925
1686,0.7383381649031651,2491
4381,0.7411858544863066,490
3207,0.8891222324065896,1137
8222,4.3662972099554045,4759
6297,1.1003132676493697,4081
6595,2.109719514477799,2851
1324,0.3055001958002478,5999
7499,3.827712768908335,8655
2663,0.4801060140573571,4569
7016,0.7235744289302238,1137
7557,0.47687337599781976,8802
5550,0.6452323353250243,5925
4903,0.5826691073120409,2491
9565,4.011583106100051,1137
2120,0.27965479475041266,7569
4843,0.5446510333557099,5925
7815,0.5773695700229561,7569
2659,0.2711140221107752,8355
7461,1.6738873498936202,2491
9479,1.7332353876200575,9764
6327,0.4983390714643701,6321
3897,0.41425547728756784,4759
9972,12.550886976593846,4569
9954,5.609067748038043,7569
5301,0.6924695956444109,1633
920,0.3045707103228427,2491
9814,1.669574125349348,8802
4259,0.4432339699808714,7569
9834,2.059666363048146,1633
8624,0.7268856784733911,8655
1949,0.263392004191086,4759
7490,1.0373173626026437,7569
8396,2.0451609831996374,2491
9246,16.978262641707545,2491
9653,5.642780130653132,9956
6047,0.7585722024526975,9764
3792,0.28445034677541,2851
5785,0.493194887310532,7569
7648,0.5500389067311329,2851
9085,0.9750602901611857,2182
9652,4.87861693004804,2491
8375,2.308260197106052,7569
1784,0.7656987023217727,7569
9752,3.433196775475272,5999
9265,2.833477254989949,2491
6077,4.124897333038695,2491
6472,2.3294746704791356,2816
8981,3.0071169413507572,9764
9397,3.3642525909902288,1137
8265,1.3100817051564622,1137
3794,0.26762681864298865,1633
9033,0.5291049569103111,7569
1700,0.3161964399777469,2491
3236,0.7243074172273554,7569
9716,1.193801105317706,5925
5887,0.5443460424351596,2182
4942,0.5099114320059143,5925
1618,0.36183797932749595,4759
4319,0.279032528659303,6321
3847,3.9326864650146023,2816
2570,0.46722123255871045,2182
809,0.9935914839674028,2816
1932,5.582526416330283,8655
9221,6.257954967320365,8655
9800,3.5183419502879283,4081
8516,0.7181352473329018,9956
8615,0.5672848545455119,2182
6524,1.1378020660921593,490
8844,0.729703210640766,4569
9494,0.8998229356410797,7569
9660,1.4070462533620287,2491
5519,1.4670971977214666,1633
1888,4.292892774734476,1633
8201,2.4708528696610674,4889
2305,0.3680239547529795,8802
7420,1.1295194861417834,4889
8687,0.48768304860701905,9876
329,0.22386633829011024,8655
7916,1.1918159925026182,7569
9849,2.210361506575324,4889
6949,2.3737150085836722,2851
2634,0.4581133425052196,2851
5422,0.2987724960546905,6321
9858,2.288816099982849,7569
2548,3.1853950303655636,2851
8113,4.744561318940952,4759
9980,36.60730707749469,7569
9008,3.5820519329588913,4569
8851,3.1218227965666965,4889
7369,0.4751378519870783,4759
3145,0.3300413818340014,1137
4090,0.4951792212485935,7569
9164,0.6524807389852105,5925
1281,0.30564335149383204,7569
1457,0.2947637409816062,490
5159,0.7683418962271774,7569
4886,0.4155413634237122,5925
7857,0.9680503694199347,4569
9933,2.3343169446491947,2851
8789,0.6739520657256598,4889
9713,1.22274955673004,4759
9318,0.9812105862843001,1137
5213,0.5346852546423899,9956
403,0.32629465357415754,2182
567,0.24693950350036153,5925
9462,2.7141469219877656,2182
6228,0.31593040862812655,2491
2562,0.20918193206741503,8802
1754,0.43126501260131056,7569
593,0.19426640714189533,7569
1595,0.601739623302195,5925
4431,0.48663821090382686,4759
6423,0.3053138692743439,4759
4018,0.7292690393454109,1633
7583,2.7443665744137404,8655
9546,1.2506251970393452,8403
5511,0.6991473392516139,9764
7457,0.7735203841605652,7569
9487,26.687595207193898,5925
2475,0.5635302212647035,4569
3257,0.5568305193958613,7569
2819,0.3148591434329387,1137
6959,0.26920369415298745,2816
2601,0.29067603232530426,9876
1364,0.5892845187386483,8802
1568,2.72675139629416,2851
4834,0.4319693996550168,5925
557,0.19509109518770956,4081
582,0.19279694810500408,2851
2357,0.34603599004869395,1633
7479,2.4476798737199057,1633
2578,0.6484811530227057,2816
1530,0.3499161681645884,4081
7426,0.7755971713156288,8802
3626,1.8955960732792518,8655
1570,0.29039931343626485,2816
6486,0.2930089650634735,5925
4515,0.5234029261437775,1137
7509,0.8920887259986326,8802
2553,0.36986996611666817,4569
8485,1.424627026601207,2182
2473,0.5128801065904697,9876
2440,0.4342994513936396,490
3070,0.48841263285555453,4759
3576,0.7069174153646696,5925
596,0.23583698723133614,1633
9144,2.8014999251769237,7569
5582,3.6697175927772627,2491
1517,0.8741576383889106,8355
3551,0.26383475366324516,4759
5558,0.42846014898039025,7569
4726,0.5095254430087182,8802
6452,1.0861463624849164,7569
8518,0.48290020685362395,7569
2500,0.4242853056519642,2491
5379,0.4201468609867749,8802
3786,0.3507425062007722,490
7059,0.9347607874751663,7569
578,0.3769601588055666,8355
2850,0.3297731013467443,7569
6574,0.7395724946580806,2182
5565,0.4910985586410907,5999
2226,0.23024008929788523,9764
8429,0.6492185336379185,2491
456,0.4165301979859859,2816
3622,0.4915966642105297,8655
5252,0.36036513080991417,2851
8567,0.6094214017295625,9876
3508,0.4174689738729483,9956
6545,0.29200710424128445,490
5568,0.2952608842382836,5999
4427,0.3303632687061561,2182
2558,0.6564654177688708,9956
9461,0.7933129281384002,490
9328,1.2204534503748596,7569
5537,0.979319390430359,4569
8548,0.37641952533953604,7569
1588,0.42111480856668027,490
2559,0.46730993170050705,9956
8438,1.2395177515079885,9876
3436,1.0456029199674728,2491
1675,0.3416408127650183,8802
8901,0.42863426882412525,7569
1559,0.3133946430214358,490
4517,0.21854166945332637,6321
546,0.28915462343691106,7569
5421,0.7552157439050259,8355
3570,0.42790261848971,7569
1420,0.20094230857891246,6321
1551,0.48235326018076463,2182
494,0.34982514462561437,2851
1510,0.6163040027863561,2182
493,0.17754980564573572,5999
7791,2.633878792469464,4081
2317,0.5399490953122065,7569
4446,0.35740041791254473,7569
3497,0.8507159943541824,2491
8048,0.5935563372874413,2491
9715,1.8781559057442354,8655
7261,0.4997257654002733,9956
2636,3.333131211665366,5925
2544,0.20567907539414412,7569
7693,1.2854253470249806,8655
9484,1.532790742942445,9876
2839,0.4730940781677971,2851
8558,1.279627814008355,4889
685,0.29357093116525296,2182
6552,0.8182307485743433,7569
9453,1.880400272118486,9876
7592,0.5127937526543334,7569
7652,0.5935801434395458,6321
3424,0.9186136901103423,1137
6513,1.819288475071177,4759
2479,0.3336124120606714,7569
3468,0.33907383841942623,2182
2468,0.5193311255746988,2851
5420,1.0704738806739953,7569
3546,0.9522922162999258,9876
4043,0.6279933362272286,5925
4488,0.5130355060603468,8655
7758,0.4918891338756455,1137
9482,1.0482889663725263,4889
5458,0.7252827016758783,8802
427,0.3889051016112988,4081
9183,1.2712567286721177,5925
7929,1.2437692145322272,8355
357,0.19745721378336553,490
1509,0.6657835834515315,2182
3480,0.2208672723379212,5925
6523,0.5683207424474482,4759
1110,0.21333749290244722,2851
6108,0.5390552834333476,5925
6543,0.42060903300408375,7569
5480,0.5304319555243551,9764
7684,1.072889415226936,9876
5211,0.6440557627145527,490
5852,0.46667262916962154,7569
7616,0.3745107300726363,7569
8027,0.609856775288948,2491
8446,0.5838416110273464,4889
7522,0.6677835025837241,2816
8647,0.5228136263978302,8655
936,0.2625956580015091,7569
9593,1.0487888354331072,2851
9910,3.1717372799722297,9876
1163,0.269467537805157,9764
9197,0.9234271888417935,1633
1689,0.6226109250171002,490
7906,0.9870207973914191,9876
1535,0.608054637220451,8655
421,0.6741330955740246,9764
1347,0.3547643530420866,7569
4065,0.5034872649723322,2851
2412,0.514194058933183,2816
5541,0.4113084799704248,9764
5585,0.6801127316945362,1633
5543,0.6178230762930454,4569
8415,0.4279176134629497,2182
8478,0.9354974670457017,8655
5283,2.3173580436790937,2491
3665,0.6686179630946301,7569
8582,0.692880092167425,8355
758,0.40951266572257544,2851
4668,0.3107447938579209,9764
7562,4.378391043087578,7569
5553,0.5982059350260112,4759
5997,0.39646136778983665,8403
501,0.19332895660751545,9956
3557,0.4781885987615397,5925
838,0.18873844883433166,2816
4507,2.3783074034405387,2491
1591,0.20618977164062188,1633
8501,0.7416550075846492,2816
3538,0.5375961441708327,1633
5554,0.8256207997359284,8355
3152,0.4435693057828675,6321
7414,0.5825078587303969,7569
5177,0.2976689762063724,7569
9588,5.50215545376832,1633
564,0.5087259624877768,2491
7413,1.985652147622287,1137
7722,0.7426753679504532,4569
2288,0.27733908854230616,4889
9578,1.4019319344743832,9764
5472,2.078935489096233,9764
3565,0.27951041342993876,9764
9515,0.8045005946751336,5925
873,0.2592877387175468,2491
411,0.38098831240223563,2182
3584,0.7692595806449168,9764
584,0.39431208605334256,2816
5490,0.9181063780491001,4889
507,0.2634694616810964,4759
8489,0.8383739912892205,2851
9490,1.4398665274999587,8802
837,0.24898138181169205,2182
4569,0.5822503703578944,7569
2101,0.26084229489261285,4081
6403,1.4343058669064424,1633
7415,0.2520711166741325,7569
574,0.7167555333436069,9956
4768,0.32134957520268426,7569
5401,0.2432166555922872,5925
571,0.3216360249619392,2816
6620,0.5990542241140493,4081
924,0.23804260121564966,7569
8597,1.1441955606638756,5925
1071,0.25273430818511733,2851
1404,0.865095997747966,2851
8581,0.6435874969308016,8355
7554,0.6760693411901839,9764
9403,1.475277890603529,2491
5338,0.3970125358039491,4569
9423,1.7296733067715206,7569
7778,0.5902125164544187,7569
2356,0.5077314666040553,5925
138,0.36481507592368007,5925
1434,0.38675133075796614,1633
2452,0.40301345466506056,9876
3439,0.6683943035569737,1137
4467,0.7710336128539419,4889
445,0.234338870759089,5925
7272,0.3913393835724708,7569
8592,0.6855008180275753,7569
6468,0.9961683603723014,2491
526,0.28105304068392856,1137
1003,0.363094776965523,9876
6635,0.785815769409432,4759
1181,0.739386073885848,2851
9940,3.9347103538861945,8802
4134,0.4802436619135647,7569
5118,0.2553393483623858,4569
4450,2.677662226604164,8655
7469,1.1432662383544028,1137
9456,1.5709527481486738,9876
4266,0.5910266224079308,2816
6541,0.249206010252115,2851
3685,0.3720446400102799,9764
1515,0.277379451954455,9876
7486,0.6686398612097172,7569
1532,0.3336992217639649,7569
1443,0.293253919462939,4889
5754,0.32446228822719225,2851
3477,0.15000000000000002,5999
5390,0.4776106983968746,5925
2121,0.2623105929589016,7569
1402,0.20195567871347045,2182
9410,4.204669212755114,7569
4500,0.3907671104560384,4889
9549,1.0175181182643174,8655
2451,0.3171630454266105,7569
9572,1.0539338877231599,1137
7534,0.6270196618338093,2182
6508,0.1829410680412708,5925
2556,0.673633455716859,2182
1426,0.8948871869255698,8355
5953,0.3020985128177983,1633
8744,2.2191102458949152,490
723,0.26263918953391135,4889
2531,0.7072095766687558,9764
5499,0.602664051516372,9956
4281,0.8843231815436681,2851
4366,0.3475106066764963,8802
4518,1.3413059470541893,8655
7659,0.38971879866539627,490
5404,0.5377982666774204,2816
555,0.48117472052451216,5925
3473,0.49582358223753714,5925
3562,0.3070152572580986,8802
4140,0.37162512244851226,1633
3469,1.7361382228358122,7569
7542,0.7420825415344382,9876
8497,6.381070714180875,8355
6152,3.886349513771146,1137
8423,0.6942224002322914,2182
8550,1.3737506135547917,7569
1446,0.3911682678997904,7569
508,0.18676036628712214,4889
3392,0.32559255253770847,4889
974,0.22802320305268425,4889
7424,0.6423418475645145,2491
6517,0.42300347638784885,2182
8345,1.0379907327137172,4081
6482,0.5232994898113192,9764
2950,0.41285938386629023,4759
7544,0.49762486568229564,9876
4437,0.3068568700421146,9764
6713,0.315221588684619,2851
7564,3.0317410240755676,7569
2232,0.24751801266668455,2491
7567,0.6299014188500399,4569
2466,0.40868873102385544,2851
4928,0.5813182761920603,1137
9474,2.853880001611628,4759
8562,2.690682588409706,490
3081,0.5418791631752852,2851
5388,0.3798122513299631,7569
6534,0.4490460235573436,8802
8717,0.7821160017585961,7569
7508,0.2082702347348014,8655
7772,0.7079758649484509,4759
8264,4.222873159602351,7569
6302,0.22823783562164787,4889
1033,0.28936967622502174,4889
9099,0.7517678978577021,5925
9628,0.9656769518620623,4081
9903,3.2374271823843257,9876
8878,0.46886859791857477,8802
6712,0.6556165545542744,5925
9967,4.33887515283146,8403
2714,0.18266339043372712,4569
9015,3.460575284631243,2182
8067,0.6209084567697364,5925
333,0.7566947202027874,9876
8363,0.8357529287193262,2491
6818,7.474217645528043,8802
6444,0.40688260742834265,2491
5687,0.6432240683533499,8802
9548,1.252374437949213,4889
5107,0.5628151389614086,7569
9476,4.4468294378968345,7569
3504,0.7783386792544091,5925
2644,0.9466210831767425,4759
6053,1.7899777927672893,1633
8165,1.0376761012990279,8655
9541,1.20357590056218,4759
7190,0.5010757470906305,2851
2195,0.47152022495602647,2182
7606,0.31393003230636796,7569
9201,13.719815318844681,8655
4296,1.1442291956075201,5925
7760,1.1766005521397829,4759
5340,2.1726711311707287,4569
2679,0.8375615198120777,7569
3192,4.530648799995135,2816
5509,3.1939809117557174,5925
9595,1.7568605843346552,7569
5621,0.8109759889111386,5999
6768,0.43767637490388966,9876
1447,2.2862986424873006,8802
6421,2.6931672901605923,2851
7594,1.320551291875573,2851
5221,0.3555164997161601,4889
88,6.423697020838238,1633
6110,1.6508370690214986,4081
8579,0.9596107973187802,8802
6642,0.5775197331045094,8355
4136,0.524562443205628,5925
9191,0.8624191228201528,8655
9614,0.9174381313813674,4569
3490,0.4043516891620865,6321
6780,1.1156827670702156,2851
1359,0.35028627319106137,6321
8498,4.340011771794853,9876
6520,0.6221276925000678,8655
8649,0.6984308915771272,7569
6416,0.6777354760924782,8655
1053,0.3888741341153569,8403
8552,3.1481369468337523,2816
2306,1.8005892211658172,1137
2180,2.3886761298844617,8802
9145,2.3395868503881756,4569
7022,5.473384676208499,2182
2711,1.4129111900132973,9876
6609,1.0007547471924996,490
2338,1.1206786883200732,4759
8696,2.021723548391415,9876
9900,2.872867636979283,4569
9879,2.076138724229337,7569
3194,0.41823638943174113,8802
496,1.6779580336409337,5925
3405,0.7045979964180911,1633
9994,19.632175500625205,7569
5278,0.5369462578138539,7569
4783,0.4946647635672736,9956
6005,0.3568410181093843,7569
9754,1.5827144768125943,9764
184,0.29914041642447314,9876
6063,0.36614154149869016,2491
8371,0.9922492837211333,4569
189,0.8503699081861106,4569
6238,0.7530335763242529,2491
5414,0.5980563272655416,9764
5415,0.6792931275207693,1633
2858,0.4698327094066734,4889
8909,4.189428377361263,2491
8014,8.096079155619254,8355
1920,1.7885435899515625,4759
2422,0.34990983729260167,8802
2595,0.5394201367774022,7569
9935,2.5030505178884743,7569
9890,2.258796829213804,2182
9917,3.5033900839840397,4889
3933,0.3703741850798029,8655
9096,0.8187473662555566,4569
1844,0.6929705708927202,7569
2118,0.34063837825961174,8802
6397,2.19146343349463,2816
2853,0.421738316341009,2851
9766,3.0936196906884255,2182
2320,0.262564127490262,5925
5204,0.35639687483539556,5925
9792,1.9485272480283231,7569
7431,0.7183662497480587,7569
9155,2.5586266830518856,2491
8178,9.917231854139995,9876
8799,0.7717266125011425,6321
8608,1.0206480119499564,6321
6418,0.5167836024954562,6321
6264,0.8650055182774247,9764
2655,0.5256952395727145,490
7058,0.642617428160239,490
8983,0.5680089641939794,7569
8510,0.5321276986994463,5925
6755,0.39399052383689476,8355
8725,0.7732277853590279,2182
4481,3.0353356033785595,1633
9788,2.46387898258205,8355
9467,5.09004615116124,2816
6851,1.1609322352581097,1137
9160,1.3707513397324511,2182
8833,1.106740923777654,4569
9922,3.21220480789038,7569
8639,0.7079924531649262,7569
7289,1.005809764838305,8355
8882,1.8098439019826578,7569
4010,2.2627222393190993,2182
5251,0.9290194852243066,5999
6331,0.4016945401548108,5925
7351,1.8696151896987225,2491
9123,1.701208196796764,9876
7300,2.5223903562394123,2816
6378,0.4021519135615232,7569
7610,0.5902377096267705,4569
2793,0.6914810259617875,8655
8923,0.5030704940668439,1137
5812,0.4908034447230436,7569
5271,0.44971604365116213,5925
7164,2.379739428878752,4889
9234,6.805121864834058,9876
6055,1.436293125190692,8802
2006,0.47716438361047625,7569
9642,5.862109986123298,2182
8002,5.315480400891225,4569
6220,0.7018736815312638,7569
760,0.8588630891339485,490
5692,1.3714804243973573,9956
3170,3.49435243474169,9876
7660,2.798981648879859,2491
9740,7.931866542279579,1137
2186,0.21782209546287304,4889
9229,0.752693894713903,2816
8812,0.5976002545783111,9764
4998,0.6227841169832112,2182
4066,2.2487679500495212,2816
4095,9.018353385032633,4081
2964,0.8585354274507598,6321
7363,3.837683904922655,8355
7037,0.6616768970998119,6321
4260,1.665576017235931,4759
7645,0.6300216125775938,2851
7076,2.289763010279453,2182
908,6.306147889129731,7569
9573,2.1969834108346977,9876
5044,0.4908795331527078,9956
8654,3.3815615834024135,5999
5326,1.1475444678085076,8655
9966,3.0782757414615562,2816
9736,1.1998621449472846,4081
5954,0.558037014249744,8802
1937,0.5093330020679233,2851
6899,1.0725164680761556,5925
9978,4.683854628367314,2851
4767,0.337450859038842,4569
9861,13.385565249481699,5925
2633,0.5077954567947924,4759
5066,0.8226452906236685,9764
9037,0.9647786452363056,2851
9387,3.0204540254700523,1633
5909,0.40993452318766627,9876
2476,0.24873437061886217,9764
3444,0.729440228820048,5925
8803,1.027509670539927,2491
9914,3.2848839492128077,2851
5702,0.6151711887828599,2182
7120,2.212761094508119,7569
9601,1.298821986728934,9956
9920,3.3316719488097766,7569
9921,3.878938366266738,4889
9500,2.1959627744487857,7569
7423,0.7382523192994273,2491
2691,0.39610931945563777,9876
8296,0.8872264063075683,5925
4808,0.6282632699456399,7569
2400,0.5950757159768928,4889
2003,0.36185204626368683,4889
5811,0.8475479305884577,8655
9912,1.9746688446121445,8655
2827,0.29863690576517415,1633
8101,1.771530839382081,8655
5097,0.54824334590348,5925
9931,5.157400474554996,1633
9833,1.9559281269865894,2491
8380,0.8287291685030683,5999
3250,0.6162504218497412,5925
3030,0.3729050690066846,4759
9195,0.7923013019398758,4569
1206,0.43658553119774896,2816
7807,1.7431561424469528,5925
585,0.37794045570033596,8802
502,0.38288751467940013,9956
9944,3.570229112261822,2491
7845,0.9864849875170217,7569
2318,0.2945446989234973,8655
4491,1.1658318579428169,4081
9765,2.6108506882501237,8355
6796,1.0262727197635133,9876
8148,1.7635063548413128,5925
8471,0.8684150959246353,2851
5904,0.7836805289041407,7569
8388,3.3573624385998584,8802
9941,3.7995491804682824,2182
3365,0.4671115230462336,9956
9370,1.077918876884326,8655
9362,1.4035699796334669,7569
2755,0.36244370082000865,7569
6724,0.6812574871662845,490
8954,0.8681710772257665,4759
6219,0.5891850330607125,4569
4658,0.4735161293074162,5925
6948,0.42037643787726303,9956
9311,7.31560964445699,2851
8179,2.5530213843732406,5925
9002,0.7399679533040181,8355
6753,0.8527245122879031,8403
8916,0.7270167156858675,4889
9146,10.162117699548455,7569
2070,3.581938513131976,9876
8077,1.352334389512369,2816
5352,1.8386607526305427,8355
7034,0.427967923683675,8802
9445,1.2645743587248832,7569
7677,0.31850136935533746,8655
8076,0.8591996239748154,8655
9044,1.0481294701537363,7569
482,0.2908001151265129,8655
3109,1.6521613775673172,2816
4994,0.3928184487423579,9956
523,0.7631660431614729,7569
3604,0.9643282617466791,4759
4271,2.890515120044466,9876
4848,1.2753157078746347,5925
2933,0.865579877474044,1633
2377,0.26156519536418177,5925
6225,0.36084372233091555,2491
6470,0.5061573936361429,1633
8838,0.7895595120882984,2816
1304,1.0464944692981644,8655
3342,0.3399690566081634,2851
9271,1.1468011092652841,9956
1692,0.37888181457900777,1633
8172,0.5286386141144002,4569
5062,0.3951661163888272,1137
1425,0.4586855332953746,9764
595,0.2695839472384649,1137
2542,0.41023315916314446,490
7700,0.6348056584521671,7569
9169,2.4985000466221816,7569
4606,1.8832286227905202,8802
1327,2.3228975103116576,4081
4062,2.0806989623402306,2851
4382,2.204742249840923,4569
6066,0.5209217224638617,7569
6168,0.36203421232772187,7569
8832,1.0432975764613408,1633
7633,0.7979255180867549,7569
6147,0.5152837381732309,4569
8896,2.0683297792163886,8802
8082,0.6824186048715698,5925
7163,0.8411877198733462,9876
1027,0.5633062763953265,8802
1676,0.535556950090228,1137
1730,0.3297600957532621,5925
3146,0.46731919826129054,8355
8913,0.46890415222714005,7569
3943,0.3740147803263599,4759
5704,0.6298607932899162,7569
5529,0.3408197583744028,4889
8354,4.399638353491634,8355
6240,1.3512373527221209,490
1127,0.8161192607743856,7569
6451,0.4996290730137226,5925
7472,1.0352141981217247,7569
1842,0.2799997256680408,5925
7710,0.6248921613071897,1633
8979,0.7192790322031579,2851
9111,1.6175207444904607,5925
7201,0.26346977333740884,1633
6236,1.8301957928747348,7569
1144,0.452429214264559,9876
2680,0.30641049939312853,2816
9928,3.1339114706776887,2816
2409,0.5530674795068767,5925
9152,1.2250329678607075,4081
9304,1.5508774949543835,7569
9331,3.1035558715100695,9764
5386,1.2224598321078266,7569
9875,1.5547281182805548,7569
9303,0.6706282181205963,2816
5090,0.4586102800599622,1633
5293,0.3977280446511911,9876
324,0.321687189508803,9764
5995,0.39563004513955685,1633
9769,1.0901321373748116,7569
4811,0.4512029324795962,9764
5978,0.6103869820054661,2182
9799,2.6702415631404683,1137
463,0.6351944251149821,7569
6560,1.5312799379407624,1633
8672,0.7415055911037184,5925
9557,2.2433634139455383,4889
7765,0.3937568408452973,1633
3340,0.20776558272946397,2816
7777,0.3271246353590962,2182
6655,0.7881479320722287,2851
3518,0.41048672751560855,8655
7706,0.39702320862446844,4569
8386,0.8102563038816781,1137
2661,0.5238787745052913,7569
4947,0.700061395560723,7569
1400,0.34625902668236713,4569
9946,3.074575274229522,1633
4776,0.5342623871564762,5925
6791,3.336208775443053,4889
9411,3.0814327394207184,5925
7563,4.969690198581117,9764
7057,0.3955365177518767,7569
7397,0.8572161142424812,9764
6531,0.7205948498130004,2816
7884,1.7576603798521475,2491
5596,0.5502683916636449,1633
9676,1.1604011033278239,4759
9952,3.4134849275111194,8655
8665,0.593728875664733,8655
6807,1.3847176422316634,9876
1821,0.4443149583572347,2816
684,0.23472195181860053,8655
1763,0.2601963179410564,7569
8772,10.385077436558333,7569
7099,1.4156992280097704,7569
8861,3.3131655244685145,7569
8352,1.0807859147022392,8802
5551,0.5809907048276634,5925
2682,0.7493718294108705,7569
7280,0.4466845072881625,7569
952,0.2563874517723139,7569
9936,3.132936421770864,4569
914,0.31371520423004995,2182
2937,0.4781914368674559,7569
8837,0.6437061937837714,9876
4294,8.666666789982235,7569
9100,3.2296220668663382,5925
8540,0.8189094921059562,2851
4819,0.4425144882025114,7569
9742,2.4427133141376745,9764
6935,0.468371080528111,7569
9341,1.611068752330355,9764
9057,0.90923806744977,2851
9885,1.989441432964389,8802
5686,0.3816482051881095,5925
7071,0.4939882245302684,9764
2052,0.3457525887388718,2816
6096,0.5404988497493367,1633
2888,0.8738158688553007,2851
763,0.26495678324464356,2851
4763,0.37100914031052606,5925
8659,0.9251599237994452,7569
9606,1.38203419162723,490
6127,0.39387180981235426,2816
6600,0.5978367593584069,5999
6811,0.38912715493528494,4569
4911,0.4400975988937255,2491
2947,0.3097877345651681,1633
6350,1.6057712826875994,2851
6965,0.9371503540621048,4889
5050,0.47666950069153763,9876
7470,0.522806014870326,490
6265,1.4205589999146329,7569
9279,2.366845293129196,5925
8278,0.6623842876154615,4889
9091,0.8304509377491791,8655
2034,0.6378659180477272,8655
7728,0.38406294968914534,4889
8881,1.319522163485811,2816
4509,1.1026683702779618,9764
9355,4.2143215027784215,1633
1644,0.9571845411608494,4569
